expert,profile_url,post_count_for_expert,post_rank,author_name,author_public_identifier,posted_at,posted_ago,post_url,feed_url,likes,comments,shares,content_chars,post_format,has_image,is_repost,content_signal,post_id,content,author_info
Jason Bay,https://www.linkedin.com/in/jasondbay/,15,11,Jason Bay,jasondbay,2026-06-10,2w,https://www.linkedin.com/posts/jasondbay_best-thing-weve-done-this-year-is-getting-activity-7470507937036398592-C8fp,https://www.linkedin.com/feed/update/urn:li:share:7470507933647204353,73,32,1,1194,image,True,False,sales training; pipeline/building demand,7470507937036398592,"Best thing we’ve done this year is getting in person with clients and peers. We met up last night in Dallas and had a killer time with a group I respect a ton. ✅ Ashley Kelly (AK) is VP of Sales Development at Rippling. We worked together back in 2022/23 when they built out their first outbound team. Now they have 400+ BDRS! They’re hiring. ✅ Mark Haas is VP of Revenue at NextRoll. We worked together last year when they wanted to sharpen up their entire sales org’s outbound skills. Mark is a programmer turned rep turned sales leader. ✅ Mark Hunter is, well, the sales hunter! I’ve read all of his books and he’s one of the most generous people I've met. Been a great mentor. ✅ John Jensen (JJ) is SVP of Sales at Zenlytics. We met when we worked with Gong a few years back. One of the most energetic, caring sales leaders I know. ✅ Krysten Conner runs one of the top coaching programs for AEs. Some of the best content you'll find out there on building pipeline as an AE and multi-threading deals ✅ Matthew Ginn leads enablement at iHeartMedia. Super talented enablement and sales leader with a passion for sales that's contagious. Connect and follow these folks. Most of them are hiring.","Turn strangers into customers | Outbound Coach, Trainer, and SKO Speaker for B2B sales teams"
Jason Bay,https://www.linkedin.com/in/jasondbay/,15,12,Jason Bay,jasondbay,2026-06-09,2w,https://www.linkedin.com/posts/jasondbay_not-all-humans-are-fit-for-outbound-tara-activity-7470127581493825537-wSb7,https://www.linkedin.com/feed/update/urn:li:ugcPost:7470080627678003203,44,24,2,1376,text,False,False,cold calling; sales training; pipeline/building demand,7470127581493825537,"Not all humans are fit for outbound Tara DiCristo-Schmitt is the CRO at Houzz. She also spent 5 years as a VP of Sales at HubSpot and started her sales career at ADP. Tara has a hot take I can't stop thinking about (and couldn’t agree with more). Stop trying to convert your inbound team to an outbound team. This is the request we get more than any other. ""We've been an inbound shop. Pipeline's down. We need to flip the team."" Keep your inbound team intact. Or in the AI era, reduce headcount. That's revenue you can depend on. Don't break the thing that works. For outbound, hire net new. Build the army separately, with people who actually want to do the work. You can teach skill. You cannot teach will. A generation of reps joined inbound shops because they were promised they wouldn't have to cold call. You can run the best enablement program in the world, and most of them still won't cut it. Every ""we tried mandatory call blocks and it didn't work"" story starts with a team hired for one motion and asked to do another. In this episode, we talked about: ✅ Tara's journey from ADP rep (and one of the first women sales leaders) to HubSpot to CRO at Houzz ✅ Why retraining inbound reps to outbound is a trap ✅ The director days ritual that exposes coaching gaps ✅ Her weekly rhythm as a CRO And much, much more Watch the full interview here: https://lnkd.in/eUyC3nXd","Turn strangers into customers | Outbound Coach, Trainer, and SKO Speaker for B2B sales teams"
Jason Bay,https://www.linkedin.com/in/jasondbay/,15,13,Jason Bay,jasondbay,2026-06-05,3w,https://www.linkedin.com/posts/jasondbay_i-disagree-that-the-first-line-of-a-cold-activity-7468678070321770497-EtBb,https://www.linkedin.com/feed/update/urn:li:share:7468253857890873344,196,45,4,1881,image,True,False,cold email; referrals; pipeline/building demand,7468678070321770497,"I disagree that the first line of a cold email is to get them to read the second line. That's not how most people actually read written content. Google, Nielsen, CMSWire, EyeQuant...they've all done studies over the years. And the conclusion is this: - People read in either an F shape - OR people read just the left-hand side of the page - 2/3 of people skip the intro and jump straight to the end - The middle body is the most overlooked part of the content When I closely pay attention to my own habits, I open the email, read the first line, then immediately skip to the CTA to see what the ask is. So what's the objective of the first line? Two parts: 1) Drive the open 2) Build urgency The first line of the email shows up in the preview text before the prospect ever opens it. To drive opens, it's just as important as the subject line. Next, the first line should build urgency by talking about something hyper-relevant to the buyer. Something going on with their business, a challenge across their industry, a relevant competitor, etc Here are three options, using an HR solution as an example: ✅ Trigger opener Open with a trigger that helps answer the ""why now?"" question for the buyer. ""Saw you just opened locations in Italy and France..."" ✅ Tension Open with a problem you suspect they might have, or that's prevalent across their industry. ""International hiring can create a ton of compliance challenges that slows down hiring."" ✅ Trust Open with a social proof statement. ""Not sure if you're running into this, but ABC COMPANY ran into tons of compliance challenges that slowed down hiring when they went international for the first time."" ~~~ Let's not kid ourselves. Buyers are rarely reading our entire email the first time around. Give them a reason to open. Then give them a reason to pay attention. Leverage triggers, tension statements, and trust statements.","Turn strangers into customers | Outbound Coach, Trainer, and SKO Speaker for B2B sales teams"
Jason Bay,https://www.linkedin.com/in/jasondbay/,15,14,Jason Bay,jasondbay,2026-06-04,3w,https://www.linkedin.com/posts/jasondbay_rippling-has-some-crazy-good-plays-for-booking-activity-7468315673451143169-ZylD,https://www.linkedin.com/feed/update/urn:li:ugcPost:7468246207090499584,34,9,1,2255,text,False,False,cold email; cold calling; AI/sales tech,7468315673451143169,"Rippling has some crazy good plays for booking meetings with enterprise HR leaders. Ken Amar runs the enterprise SDR org at Rippling. Before that, he was SDR of the Year at Outreach. Ken's whole career has been based on one bet: when everyone zigs, you zag. Here are three outbound plays his team is running right now to book quality enterprise meetings. ✅ 1. The groundswell play. Ken's reps don't open enterprise accounts by calling the CHRO. They call the HR analyst three levels down, offer a $50 gift card for 30 minutes of their time, and run a mini discovery call to learn the tech stack, the renewal date, and what's frustrating people day to day. Then they ask the analyst to multi-thread them up to their director. Connect-to-meeting rate on a normal enterprise cold call: about 5%. Multi-thread rate on the groundswell play: 50%. Five times more effective. And a $50 gift card to a Fortune 1000 CHRO is in poor taste anyway. They can afford their own lunch. ✅ 2. The Broadway ticket play. One of Ken's reps researched a CHRO in Denver. Microbiology major. Broadway fan. They sent her a leather notebook, two Broadway tickets, and a handwritten note referencing her upcoming renewal with a competitor. Two weeks later, she emailed back out of the blue. That gift generated a multimillion-dollar opportunity. There are 100 other SDRs trying to reach that same person with the same automated sequence. Be different. ✅ 3. The suite invite as the email lead. Rippling rents NBA suites in cities where they have high-value CHROs. The whole cadence is built around the invite. Only 11 seats. Open rate: 70%. Reply rate: 41%. Even the no's are warm. This lines up with the Gong data we cite all the time. Offers increase reply rate by 28%. Direct meeting asks decrease reply rate by 44%. Trade your asks for offers. ~~~ The full episode goes deeper on two more plays his team uses (ghostwritten exec emails and custom landing pages at scale), Ken's origin story at Outreach, and his hot take on why AI SDRs are just the next SEP. In this episode, we talked about: - Ken's journey from rep to Sr. Director at Rippling - Unconventional plays that book qualified meetings - The future of AI in sales Watch the full interview here: https://lnkd.in/gMZkkqkx","Turn strangers into customers | Outbound Coach, Trainer, and SKO Speaker for B2B sales teams"
Jason Bay,https://www.linkedin.com/in/jasondbay/,15,15,Jason Bay,jasondbay,2026-06-03,3w,https://www.linkedin.com/posts/jasondbay_the-buyer-needs-to-respect-you-before-they-activity-7467953272067354624-Kdk5,https://www.linkedin.com/feed/update/urn:li:ugcPost:7467881812359491585,40,16,7,1138,text,False,False,cold calling; AI/sales tech; discovery/qualification,7467953272067354624,"The buyer needs to RESPECT you before they can like and trust you. Damn, let that one sink in. Paul Salamanca shared that in our recent podcast episode. He has over a decade of experience as a VP of Sales. And his small but mighty BDR team at Cymon AI is crushing it right now. Two BDRs book 30-40 enterprise meetings per month between the two of them. Yes, per month. We can do many things, unintentionally, to lower our status with buyers. Behaviors that immediately signal that we're not a peer. Like saying ""sorry"" for cold calling. Or being overly grateful to the buyer for taking time to meet with you. Or never pushing back on their requests, or thinking about gives/gets. We can level the playing field by being true experts at what we sell, speaking to the buyer like a peer, and setting boundaries when needed. Paul and I had a killer chat about that and much more: - Paul's journey from rep to VP of Sales to founder - Pipegen techniques working to book a ton of qualified meetings - How his SDRs book 15-20+ enterprise meetings each per month - The future of AI in sales Watch the full interview here: https://lnkd.in/ghQUUKKY","Turn strangers into customers | Outbound Coach, Trainer, and SKO Speaker for B2B sales teams"
Armand Farrokh,https://www.linkedin.com/in/armand-farrokh,15,1,Armand Farrokh,armand-farrokh,2026-06-25,1d,https://www.linkedin.com/posts/armand-farrokh_prospect-says-will-you-hold-the-price-till-activity-7475964057230143488-mHRl,https://www.linkedin.com/feed/update/urn:li:share:7475964056382697472,45,11,1,1091,text,False,False,pipeline/building demand; events/keynotes; negotiation/closing,7475964057230143488,"Prospect says ""will you hold the price till next month?"" 3 words. ""I don't know"" Because the reality is, you don't. When a deal slips, you have to make a judgment call: 🅰️ Did they make a good faith effort to get it done? 🅱️ Or did you get the runaround? There are times where your champion did everything and some black swan event truly came up. In those cases, I'll close it on the 2nd, preserve goodwill so I can get expansion later, avoid the whole nonsense of re-issuing a PO. (and either way you weren't gonna ratchet it all the way back up) But if we have mutually agreed on making a good faith effort to close it by EOQ and it was NOT a mutual good faith effort. That may lead to reconsideration. ... In sales, holding equal business stature means that you get something in return when you give something up. In negotiation, you trade certainty for certainty. Or uncertainty for uncertainty. (PS: I was kinda fumbling on this until we interviewed Todd Caponi, who just dropped his negotiation course with 30MPC. It personally has helped our team a lot and I hope it helps y'all too.)",Author x Founder at 30 Minutes to President's Club | VP of Sales
Armand Farrokh,https://www.linkedin.com/in/armand-farrokh,15,2,Armand Farrokh,armand-farrokh,2026-06-22,4d,https://www.linkedin.com/posts/armand-farrokh_sales-people-get-a-bad-rap-because-theres-activity-7474850995311648771-o0t8,https://www.linkedin.com/feed/update/urn:li:share:7474850993512542208,79,20,0,2347,image,True,False,referrals; pipeline/building demand; negotiation/closing,7474850995311648771,"Sales people get a bad rap because there's frankly a lot of draconian advice that tells you to manipulate your prospects. Things like: - Never share price until your customer thinks it's more - Anchor high so they feel like they got a win - Don't give price until they introduce you to the boss - Hide your product until they answer 700 interrogation questions A big part of the reason we started 30 Minutes to President's Club is because good selling doesn't feel like selling. It feels like helping. But negotiation was one of the few places where I thought that might not be true. Because the reality is: - You are often incentivized to hide price - Procurement *will* want their pound of flesh - Your next rent payment *might* be contingent on that 20% In these moments, we as salespeople are put to the test. Do I protect my wallet or protect my integrity? -- I thought all of this was true for negotiation until I met Todd Caponi. He told a story about how he put 4 levers on the table that customers could use to buy themselves a discount, then cut their own deal: 1. Volume: How much you buy 2. Timing of Cash: How fast you pay 3. Length of Commitment: How long you commit 4. Timing of Deal: How you help us predict We rolled it out to our team and it was ridiculous. When prospects realized that these were the levers they could pull and all the negotiation cards were on the table, they stopped the 17-call negotiations and just decided on what options were best for them. Shortly after, I asked Todd to launch a negotiation course with us. I'm grateful he chose to partner with us because he's one of the few people who really just wants to make the profession of sales better. And that course is available today. -- Not everyone does sales right. The moment you jump on a call, you are not only battling the natural resistance of change. But you are battling the natural resistance of eroded trust from 20 other sellers who have been taught to walk the gray lines of sales tactics. I hope this one helps sellers realize that: - You can discount less - Close deals faster - AND preserve your integrity too. Four Levers Negotiating is live today at 30MPC. I would love to hear what y'all think because I freaking love this one. (And it's on discount this week because we are willing to pay for our ability to predict launch week sales 😉)",Author x Founder at 30 Minutes to President's Club | VP of Sales
Armand Farrokh,https://www.linkedin.com/in/armand-farrokh,15,3,Armand Farrokh,armand-farrokh,2026-06-16,1w,https://www.linkedin.com/posts/armand-farrokh_this-is-my-go-to-negotiation-question-that-activity-7472700037303541760-aD_U,https://www.linkedin.com/feed/update/urn:li:share:7472700036775112704,63,17,4,570,text,False,False,negotiation/closing,7472700037303541760,"This is my go-to negotiation question that has saved my goose when talking to procurement. ""We can consider many things. I'm curious, where's the ask coming from? 2 things happen when you ask it: 1. You figure out who's asking for the sake of asking. 2. You reveal hidden objections BEHIND a pricing objection (ie: an ankle biting competitor who has no business being in the same deal) Understand the objection before you handle it. (PS: Todd Caponi broke down how to handle literally every single pricing objection you can get on our YT channel, check it out in my bio)",Author x Founder at 30 Minutes to President's Club | VP of Sales
Armand Farrokh,https://www.linkedin.com/in/armand-farrokh,15,4,Armand Farrokh,armand-farrokh,2026-06-10,2w,https://www.linkedin.com/posts/armand-farrokh_wanna-book-more-meetings-on-linkedin-dont-activity-7470495116378554370-wCB3,https://www.linkedin.com/feed/update/urn:li:share:7470495115782893568,86,17,4,749,text,False,False,cold email; LinkedIn/social selling,7470495116378554370,"Wanna book more meetings on LinkedIn? Don't connect and pitch. Try this 2-step template: === Step 1: Blank connection request === Any pitch in the connection request will get auto deleted. If you wanna personalize it, go context only. Example: ""i'd see those wrestler's ears any day"" === Step 2: Use a personalization sandwich and drive back to email === ""John! Not sure if you knew, but you team's full of 30MPC super fans. Not gonna do the whole connect and pitch thing. See my email by chance?"" (PS: Heard you brought a magician to SKO. Can you pull a meeting out of your hat?) === Bonus tips === 1. Send the PS as a separate DM (that's what pops up in the inbox preview) 2. Lead with business-personalization, end with humanizing personalization",Author x Founder at 30 Minutes to President's Club | VP of Sales
Armand Farrokh,https://www.linkedin.com/in/armand-farrokh,15,5,Armand Farrokh,armand-farrokh,2026-06-09,2w,https://www.linkedin.com/posts/armand-farrokh_theres-only-one-meeting-in-which-you-can-activity-7470142126417276928-RGxQ,https://www.linkedin.com/feed/update/urn:li:share:7470142124697681920,40,24,2,1567,image,True,False,negotiation/closing,7470142126417276928,"There's only one meeting in which you can lose 20% of your commission check in 30 minutes. That is the negotiation. The 5 biggest negotiation mistakes people make are: 1️⃣ Filling the silence after giving the number Instead: explain how price works up front, give the number, and then ask for their reaction. 2️⃣ Pitching when they say the price is too high Instead: Understand why they felt the price was high. They're often just saying it to say it. 3️⃣ Giving away discounts for free Any discount should give you something in return. More seats, longer term, or secured timeline. 4️⃣ Then billing terms, split payments, and waived implementation This begins death by a million cuts. You need to get the full ask and force trade-offs between price and terms. 5️⃣ Trying to lie or anchor high If you want a certain way to lose your entire check, it's because they found out you quoted them above list to pad the quote. === Instead, we've started putting all of our negotiation cards on the table up front and letting customers cut their own deal. There are 4 levers that determine our price (per the slide): 1. How much you buy 2. How fast you pay 3. How long you commit 4. How you help us forecast If a customer wants a discount, they can get it. We just tell them exactly what we would ask for in return (more seats, longer commitment, close now). This has moved anxiety in the negotiation process to 0 for us. And I didn't come up with this. Todd Caponi did. His negotiation masterclass is 100% free. Just say ""negotiation machine"" below and I'll send it to ya :)",Author x Founder at 30 Minutes to President's Club | VP of Sales
Armand Farrokh,https://www.linkedin.com/in/armand-farrokh,15,6,Armand Farrokh,armand-farrokh,2026-06-08,2w,https://www.linkedin.com/posts/armand-farrokh_when-you-have-no-pipeline-in-sales-you-activity-7469800677146529792-WZdE,https://www.linkedin.com/feed/update/urn:li:share:7469800676072689664,69,13,3,848,image,True,False,referrals; pipeline/building demand; negotiation/closing,7469800677146529792,"When you have no pipeline in sales: - You second guess yourself on calls where the prospect was the problem - You cling onto deals that were never going to close anyway - You avoid introducing friction into deals (ie: asking for power) - You ask your champion for permission to do everything - You discount more When you have a full pipeline: - You ask customers if they're actually going to buy this thing - You push bad deals away and let them opt back into the sales cycle - You start selling with swagger and having fun - You stop overthinking every single thing you say on a call - You know if you can't get to power you'll find a deal that will Yes, there are things you should fix in your sales process. But you will be amazed how much more clearly you will see deals for what they are when you have 20 of them. It's Monday. Go get one more.",Author x Founder at 30 Minutes to President's Club | VP of Sales
Armand Farrokh,https://www.linkedin.com/in/armand-farrokh,15,7,Armand Farrokh,armand-farrokh,2026-06-02,3w,https://www.linkedin.com/posts/armand-farrokh_video-prospecting-can-book-a-ton-of-meetings-activity-7467602181211197441-gstO,https://www.linkedin.com/feed/update/urn:li:share:7465464208726433792,80,13,0,142,image,True,False,pipeline/building demand,7467602181211197441,Video prospecting can book a ton of meetings. But not like this. Instead: 1. Smile 2. THEN turn on the camera otherwise you might get reported,Author x Founder at 30 Minutes to President's Club | VP of Sales
Armand Farrokh,https://www.linkedin.com/in/armand-farrokh,15,8,Armand Farrokh,armand-farrokh,2026-06-01,3w,https://www.linkedin.com/posts/armand-farrokh_we-made-a-huge-change-to-our-pricing-last-activity-7467243687857618945-Pifp,https://www.linkedin.com/feed/update/urn:li:share:7467243685982814209,116,17,6,2058,image,True,False,discovery/qualification; negotiation/closing,7467243687857618945,"We made a huge change to our pricing last month. Now we discount less, close deals faster (and do it all without the sleazy feeling of lying in a negotiation). There are 4 levers that determine our price: - Volume: How much you buy - Length of Commitment: How long you commit - Timing of Cash: How fast you pay - Timing of Deal: How you help us predict We put % amounts to each of these things and then let our customers cut their own deal. (Example: If you want a discount, commit to more volume or help us predict by agreeing on a timeline.) And it's crazy. Customers are just kinda like: ""Uhm. This makes sense. Let us figure out what we want to do."" So most of our negotiations end in 1-2 calls. -- It turns out traditional negotiation: - SLOWS DOWN DEALS: Because a customer will wait until the last day of the month if they know your discounts are contingent on your quota. - LOSES DEALS: Because if they find out they got quoted more than their peers, you risk the deal entirely. - SHRINKS DEALS: Because a savvy buyer picks you apart the moment they realize your pricing is fungible. - FEELS SLEAZY: Because you're punishing the champion who put their political capital on the line to get you in the budget by trying to close it at full rack. I used to do all the traditional sales tactics of anchoring high, playing chicken, etc. After I met Todd Caponi, our team does ""cards face up"" 4 Levers Pricing and it's truly changed the game for us. In sales it's really easy to do things the wrong way. And sometimes, ""gurus"" in our industry preach it and get paid for it. Todd's one of the few dudes who really just wants to make the profession of sales better. And it turns out that you can do that AND become a better seller at the same time. -- Today, you can teach your team to do the same. The 4 Levers Negotiating course is live: https://hubs.li/Q04jrPw-0 You'll learn how to be a world class negotiator while ALSO doing it the right way. I really, really hope y'all take a look bc I had so much fun in this shoot with a good friend and a good dude.",Author x Founder at 30 Minutes to President's Club | VP of Sales
